Date & Time,D: Sulphur Hexaflouride [ppm],Air Exchange [1/h],Dosage Given [Nl],7651 Flag,Monitor Flag,1403 Flag,Comment
2021-01-28 01:45:09,1.0936,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:45:38,1.0829,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:46:08,1.0669,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:46:38,1.0641,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:47:08,1.0742,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:47:38,1.0553,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:48:08,1.0411,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:48:38,1.0451,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:49:08,1.0517,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:49:38,1.047,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:50:07,1.0439,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:50:37,1.0335,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:51:07,1.0385,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:52:10,1.0229,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:52:40,1.0122,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:53:10,1.004,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:53:40,1.0031,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:54:10,0.9953,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:54:40,0.9824,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:55:10,0.9862,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:55:40,0.9851,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:56:10,0.9656,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:56:39,0.972,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:57:09,0.9643,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:57:39,0.9531,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:58:09,0.945,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:58:39,0.9529,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:59:08,0.9315,100000000000000000000000000000000,0,0,,,,
2021-01-28 01:59:39,0.9372,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:00:09,0.9269,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:00:38,0.9294,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:01:08,0.9312,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:01:38,0.9225,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:02:08,0.9202,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:02:38,0.9119,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:03:08,0.9008,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:03:38,0.8981,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:04:08,0.8999,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:04:37,0.8851,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:05:07,0.8746,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:05:37,0.8808,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:06:07,0.8731,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:06:37,0.8653,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:07:07,0.8613,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:07:37,0.8663,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:08:07,0.8598,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:08:36,0.8566,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:09:06,0.8389,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:09:36,0.8421,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:10:06,0.857,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:10:36,0.8183,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:11:06,0.817,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:11:36,0.8104,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:12:06,0.8045,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:12:36,0.8027,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:13:06,0.8061,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:13:36,0.8019,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:14:05,0.7948,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:14:35,0.7998,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:15:05,0.7819,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:15:35,0.7776,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:16:05,0.7857,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:16:35,0.7728,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:17:05,0.7873,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:17:35,0.7806,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:18:05,0.7707,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:18:34,0.7706,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:19:04,0.7572,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:19:34,0.7679,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:20:04,0.773,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:20:34,0.7497,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:21:04,0.7618,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:22:07,0.7577,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:22:37,0.751,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:23:07,0.7456,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:23:36,0.7437,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:24:07,0.7497,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:24:37,0.7396,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:25:07,0.7341,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:25:37,0.7315,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:26:07,0.7146,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:26:37,0.7199,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:27:07,0.7403,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:27:36,0.724,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:28:06,0.7047,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:28:36,0.711,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:29:06,0.7265,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:29:36,0.6953,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:30:06,0.7058,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:30:36,0.6908,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:31:06,0.7083,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:31:36,0.6799,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:32:05,0.6822,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:32:35,0.6732,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:33:05,0.693,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:33:35,0.6647,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:34:05,0.6588,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:34:35,0.657,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:35:05,0.6589,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:35:34,0.6487,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:36:05,0.6502,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:36:35,0.66,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:37:04,0.6318,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:37:34,0.6407,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:38:04,0.622,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:38:34,0.6655,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:39:04,0.6132,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:39:34,0.6133,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:40:04,0.6132,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:40:34,0.6142,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:41:04,0.6187,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:41:34,0.6069,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:42:04,0.6056,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:42:34,0.6,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:43:04,0.5952,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:43:34,0.5927,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:44:04,0.584,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:44:33,0.5855,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:45:03,0.5906,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:45:33,0.5608,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:46:03,0.5882,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:46:33,0.5783,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:47:03,0.5734,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:47:33,0.5785,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:48:03,0.5749,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:48:33,0.5769,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:49:03,0.5785,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:49:33,0.5777,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:50:03,0.5788,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:50:33,0.5654,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:51:03,0.569,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:52:05,0.5738,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:52:35,0.5798,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:53:05,0.5725,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:53:35,0.5716,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:54:05,0.5693,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:54:35,0.5684,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:55:05,0.5605,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:55:35,0.5649,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:56:04,0.553,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:56:34,0.5459,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:57:04,0.5484,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:57:34,0.5408,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:58:04,0.5438,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:58:34,0.5387,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:59:04,0.5382,100000000000000000000000000000000,0,0,,,,
2021-01-28 02:59:34,0.5297,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:00:04,0.5225,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:00:34,0.5135,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:01:04,0.5207,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:01:34,0.5117,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:02:04,0.5028,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:02:34,0.5041,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:03:04,0.5047,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:03:34,0.5064,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:04:03,0.5016,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:04:33,0.5033,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:05:03,0.4957,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:05:33,0.4917,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:06:03,0.5079,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:06:33,0.5482,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:07:03,0.55,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:07:33,0.4935,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:08:03,0.4887,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:08:33,0.4839,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:09:03,0.4934,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:09:33,0.4887,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:10:03,0.4844,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:10:33,0.4792,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:11:03,0.476,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:11:33,0.4923,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:12:03,0.4812,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:12:33,0.4917,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:13:03,0.4787,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:13:33,0.4934,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:14:03,0.4793,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:14:33,0.48,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:15:03,0.4752,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:15:33,0.4676,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:16:03,0.4773,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:16:32,0.4737,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:17:02,0.4687,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:17:32,0.4747,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:18:02,0.4808,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:18:32,0.4792,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:19:02,0.4658,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:19:32,0.4569,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:20:02,0.459,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:20:32,0.4724,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:21:02,0.4571,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:22:05,0.4553,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:22:35,0.4469,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:23:04,0.4426,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:23:34,0.4409,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:24:04,0.465,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:24:34,0.4366,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:25:04,0.4384,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:25:34,0.44,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:26:04,0.4409,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:26:34,0.4449,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:27:03,0.4363,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:27:33,0.4334,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:28:03,0.4376,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:28:33,0.4282,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:29:03,0.424,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:29:33,0.4218,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:30:03,0.5058,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:30:33,0.403,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:31:03,0.406,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:31:33,0.4076,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:32:03,0.4056,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:32:33,0.4025,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:33:03,0.3985,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:33:32,0.4005,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:34:02,0.3968,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:34:32,0.4016,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:35:02,0.3911,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:35:32,0.3922,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:36:02,0.3839,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:36:31,0.3945,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:37:01,0.4025,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:37:31,0.3976,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:38:01,0.3846,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:38:31,0.3809,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:39:01,0.3819,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:39:31,0.3785,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:40:00,0.3845,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:40:30,0.3815,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:41:00,0.3831,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:41:30,0.3739,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:42:00,0.379,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:42:30,0.382,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:43:00,0.3778,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:43:30,0.3827,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:44:00,0.3842,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:44:30,0.3844,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:45:00,0.3756,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:45:30,0.3681,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:46:00,0.365,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:46:30,0.372,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:46:59,0.3696,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:47:29,0.37,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:47:59,0.3718,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:48:29,0.3703,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:48:59,0.3646,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:49:29,0.3593,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:49:59,0.3517,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:50:29,0.3484,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:50:59,0.3592,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:52:02,0.3517,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:52:32,0.3465,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:53:01,0.3547,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:53:31,0.3604,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:54:01,0.3542,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:54:31,0.3525,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:55:01,0.348,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:55:31,0.3484,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:56:01,0.3511,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:56:31,0.3331,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:57:01,0.3341,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:57:31,0.3391,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:58:01,0.3354,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:58:31,0.3357,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:59:00,0.322,100000000000000000000000000000000,0,0,,,,
2021-01-28 03:59:30,0.3319,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:00:00,0.3232,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:00:30,0.3212,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:01:00,0.322,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:01:30,0.3274,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:02:00,0.3201,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:02:30,0.3438,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:03:00,0.3412,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:03:30,0.3398,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:04:00,0.323,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:04:30,0.3354,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:05:00,0.3295,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:05:29,0.3311,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:05:59,0.3143,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:06:29,0.3099,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:06:59,0.3091,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:07:29,0.3067,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:07:59,0.3083,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:08:29,0.3029,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:08:59,0.3011,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:09:29,0.3033,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:09:59,0.2965,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:10:29,0.3073,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:10:58,0.3147,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:11:28,0.3051,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:11:58,0.2912,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:12:28,0.2996,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:12:58,0.2919,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:13:28,0.2889,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:13:58,0.2797,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:14:28,0.2934,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:14:58,0.2978,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:15:28,0.2976,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:15:57,0.2911,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:16:27,0.3005,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:16:57,0.2824,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:17:27,0.2931,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:17:57,0.2918,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:18:27,0.297,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:18:57,0.2831,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:19:27,0.2903,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:19:57,0.2927,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:20:27,0.2951,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:20:57,0.2867,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:21:53,0.2866,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:22:23,0.3066,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:22:53,0.3057,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:23:23,0.3056,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:23:53,0.2734,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:24:23,0.2756,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:24:53,0.2768,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:25:23,0.2863,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:25:53,0.2851,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:26:23,0.2947,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:26:52,0.2862,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:27:22,0.2911,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:27:52,0.273,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:28:22,0.2807,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:28:52,0.3022,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:29:22,0.2763,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:29:52,0.2987,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:30:22,0.2798,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:30:52,0.2715,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:31:22,0.2719,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:31:52,0.2733,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:32:21,0.2743,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:32:52,0.263,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:33:22,0.26,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:33:52,0.2523,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:34:21,0.2638,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:34:51,0.2641,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:35:21,0.2425,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:35:51,0.2524,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:36:21,0.2551,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:36:51,0.2516,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:37:21,0.2409,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:37:51,0.2484,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:38:21,0.2518,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:38:51,0.2509,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:39:21,0.2462,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:39:51,0.2489,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:40:21,0.2489,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:40:50,0.2447,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:41:20,0.2417,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:41:50,0.2467,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:42:20,0.2447,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:42:50,0.2407,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:43:20,0.2456,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:43:50,0.2362,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:44:20,0.2361,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:44:50,0.2407,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:45:20,0.2421,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:45:50,0.2412,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:46:20,0.2343,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:46:50,0.2382,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:47:20,0.2307,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:47:50,0.2358,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:48:19,0.2328,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:48:49,0.2322,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:49:19,0.2288,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:49:49,0.2297,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:50:19,0.2349,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:50:49,0.2377,100000000000000000000000000000000,0,0,,,,
